Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
5203,120,FALSE,Rx,0,8,00,00,80,00,02,00,00,2A
5204,125,FALSE,Rx,0,6,00,00,00,00,00,10
5207,165,FALSE,Rx,0,8,02,4A,00,00,00,00,00,66
5210,130,FALSE,Rx,0,7,80,00,00,00,40,00,BC
5214,120,FALSE,Rx,0,8,00,25,80,00,3C,00,01,7D
5218,125,FALSE,Rx,0,6,00,00,00,00,01,0D
5221,130,FALSE,Rx,0,7,80,00,00,00,60,01,D4
5225,120,FALSE,Rx,0,8,00,25,80,00,3C,00,02,5A
5229,165,FALSE,Rx,0,8,01,D9,00,00,00,00,02,C5
5232,130,FALSE,Rx,0,7,80,00,00,00,60,02,F3
5236,120,FALSE,Rx,0,8,00,25,80,00,3C,00,03,47
5240,165,FALSE,Rx,0,8,01,DD,00,00,00,00,03,DD
5244,130,FALSE,Rx,0,7,80,00,00,00,60,03,EE
5249,125,FALSE,Rx,0,6,00,00,00,05,04,05
5252,130,FALSE,Rx,0,7,80,00,00,00,60,04,BD
5256,135,FALSE,Rx,0,8,00,00,1E,00,00,00,00,00
5260,165,FALSE,Rx,0,8,01,E2,00,00,00,00,05,6A
5263,130,FALSE,Rx,0,7,80,00,00,00,60,05,A0
5267,120,FALSE,Rx,0,8,00,04,80,00,3C,00,06,40
5271,130,FALSE,Rx,0,7,80,00,00,00,60,06,87
5275,120,FALSE,Rx,0,8,00,04,80,00,3C,00,07,5D
5279,165,FALSE,Rx,0,8,01,E6,00,00,00,00,07,55
5282,130,FALSE,Rx,0,7,80,00,00,00,60,07,9A
5286,120,FALSE,Rx,0,8,00,04,80,00,3C,00,08,E6
5291,130,FALSE,Rx,0,7,80,00,00,00,60,08,21
5295,120,FALSE,Rx,0,8,00,04,80,00,3C,00,09,FB
5299,125,FALSE,Rx,0,6,00,00,00,05,09,84
5302,130,FALSE,Rx,0,7,80,00,00,00,60,09,3C
5306,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0A,DC
5309,165,FALSE,Rx,0,8,01,EA,00,00,00,00,0A,DB
5313,130,FALSE,Rx,0,7,80,00,00,00,60,0A,1B
5317,125,FALSE,Rx,0,6,00,00,00,03,0B,0B
5320,130,FALSE,Rx,0,7,80,00,00,00,60,0B,06
5324,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0C,92
5328,165,FALSE,Rx,0,8,01,ED,00,00,00,00,0C,5A
5332,130,FALSE,Rx,0,7,80,00,00,00,60,0C,55
5337,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0D,8F
5340,130,FALSE,Rx,0,7,80,00,00,00,60,0D,48
5344,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0E,A8
5348,125,FALSE,Rx,0,6,00,00,00,03,0E,62
5351,130,FALSE,Rx,0,7,80,00,00,00,60,0E,6F
5355,135,FALSE,Rx,0,8,00,00,1E,00,00,00,00,00
5359,165,FALSE,Rx,0,8,01,EF,00,00,00,00,0F,F1
5363,130,FALSE,Rx,0,7,80,00,00,00,60,0F,72
5367,125,FALSE,Rx,0,6,00,00,00,03,00,C4
5370,130,FALSE,Rx,0,7,80,00,00,00,60,00,C9
5374,120,FALSE,Rx,0,8,00,04,80,00,3C,00,01,13
5378,165,FALSE,Rx,0,8,01,F0,00,00,00,00,01,86
5382,130,FALSE,Rx,0,7,80,00,00,00,60,01,D4
5386,120,FALSE,Rx,0,8,00,04,80,00,3C,00,02,34
5390,165,FALSE,Rx,0,8,01,F1,00,00,00,00,02,E7
5394,130,FALSE,Rx,0,7,80,00,00,00,60,02,F3
5397,125,FALSE,Rx,0,6,00,00,00,03,03,E3
5401,130,FALSE,Rx,0,7,80,00,00,00,60,03,EE
5405,120,FALSE,Rx,0,8,00,04,80,00,3C,00,04,7A
5408,165,FALSE,Rx,0,8,01,F1,00,00,00,00,04,A9
5412,130,FALSE,Rx,0,7,80,00,00,00,60,04,BD
5416,120,FALSE,Rx,0,8,00,04,80,00,3C,00,05,67
5421,130,FALSE,Rx,0,7,80,00,00,00,60,05,A0
5425,120,FALSE,Rx,0,8,00,04,80,00,3C,00,06,40
5428,165,FALSE,Rx,0,8,01,F2,00,00,00,00,06,59
5432,130,FALSE,Rx,0,7,80,00,00,00,60,06,87
5436,120,FALSE,Rx,0,8,00,04,80,00,3C,00,07,5D
5440,130,FALSE,Rx,0,7,80,00,00,00,60,07,9A
5444,120,FALSE,Rx,0,8,00,04,80,00,3C,00,08,E6
5447,165,FALSE,Rx,0,8,01,F2,00,00,00,00,08,FF
5451,130,FALSE,Rx,0,7,80,00,00,00,60,08,21
5455,120,FALSE,Rx,0,8,00,04,80,00,3C,00,09,FB
5459,165,FALSE,Rx,0,8,01,F2,00,00,00,00,09,E2
5464,130,FALSE,Rx,0,7,80,00,00,00,60,09,3C
5467,125,FALSE,Rx,0,6,00,00,00,03,0A,16
5471,130,FALSE,Rx,0,7,80,00,00,00,60,0A,1B
5475,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0B,C1
5478,165,FALSE,Rx,0,8,01,F3,00,00,00,00,0B,9E
5482,130,FALSE,Rx,0,7,80,00,00,00,60,0B,06
5486,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0C,92
5490,130,FALSE,Rx,0,7,80,00,00,00,60,0C,55
5494,145,FALSE,Rx,0,8,00,00,80,05,64,00,00,00
5497,165,FALSE,Rx,0,8,01,F3,00,00,00,00,0D,D0
5501,130,FALSE,Rx,0,7,80,00,00,00,60,0D,48
5506,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0E,A8
5510,130,FALSE,Rx,0,7,80,00,00,00,60,0E,6F
5514,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0F,B5
5517,125,FALSE,Rx,0,6,00,00,00,03,0F,7F
5521,130,FALSE,Rx,0,7,80,00,00,00,60,0F,72
5525,120,FALSE,Rx,0,8,00,04,80,00,3C,00,00,0E
5528,165,FALSE,Rx,0,8,01,F3,00,00,00,00,00,51
5532,130,FALSE,Rx,0,7,80,00,00,00,60,00,C9
5536,125,FALSE,Rx,0,6,00,00,00,03,01,D9
5539,130,FALSE,Rx,0,7,80,00,00,00,60,01,D4
5543,120,FALSE,Rx,0,8,00,04,80,00,3C,00,02,34
5548,165,FALSE,Rx,0,8,01,F3,00,00,00,00,02,6B
5552,130,FALSE,Rx,0,7,80,00,00,00,60,02,F3
5555,120,FALSE,Rx,0,8,00,04,80,00,3C,00,03,29
5559,130,FALSE,Rx,0,7,80,00,00,00,60,03,EE
5563,120,FALSE,Rx,0,8,00,04,80,00,3C,00,04,7A
5567,125,FALSE,Rx,0,6,00,00,00,03,04,B0
5570,130,FALSE,Rx,0,7,80,00,00,00,60,04,BD
5574,120,FALSE,Rx,0,8,00,04,80,00,3C,00,05,67
5578,165,FALSE,Rx,0,8,01,F4,00,00,00,00,05,F7
5582,130,FALSE,Rx,0,7,80,00,00,00,60,05,A0
5585,125,FALSE,Rx,0,6,00,00,00,03,06,8A
5590,130,FALSE,Rx,0,7,80,00,00,00,60,06,87
5593,120,FALSE,Rx,0,8,00,04,80,00,3C,00,07,5D
5597,165,FALSE,Rx,0,8,01,F4,00,00,00,00,07,CD
5601,130,FALSE,Rx,0,7,80,00,00,00,60,07,9A
5605,120,FALSE,Rx,0,8,00,04,80,00,3C,00,08,E6
5609,165,FALSE,Rx,0,8,01,F3,00,00,00,00,08,B9
5613,130,FALSE,Rx,0,7,80,00,00,00,60,08,21
5616,125,FALSE,Rx,0,6,00,00,00,03,09,31
5620,130,FALSE,Rx,0,7,80,00,00,00,60,09,3C
5623,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0A,DC
5627,165,FALSE,Rx,0,8,01,F4,00,00,00,00,0A,4C
5632,130,FALSE,Rx,0,7,80,00,00,00,60,0A,1B
5636,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0B,C1
5640,130,FALSE,Rx,0,7,80,00,00,00,60,0B,06
5643,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0C,92
5647,165,FALSE,Rx,0,8,01,F4,00,00,00,00,0C,02
5651,130,FALSE,Rx,0,7,80,00,00,00,60,0C,55
5655,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0D,8F
5659,130,FALSE,Rx,0,7,80,00,00,00,60,0D,48
5662,120,FALSE,Rx,0,8,00,04,80,00,3C,00,0E,A8
5666,125,FALSE,Rx,0,6,00,00,00,03,0E,62
5670,130,FALSE,Rx,0,7,80,00,00,00,60,0E,6F
